mes_ano,metodo_pagamento,status_finalizacao,qtd_total,tpv,user_id
2024-07,Pix,integrado,3,402.46,10192
2024-07,,cancelado,8,1032.00,10193
2024-07,CreditCard,cancelado,8,1192.00,10193
2024-07,CreditCard,integrado,31,4609.70,10193
2024-07,Pix,integrado,3,1209.00,10194
2024-07,CreditCard,integrado,6,4060.39,10194
2024-07,CreditCard,integrado,3,1827.10,10195
2024-07,CreditCard,recusado_por_risco,1,714.74,10195
2024-08,CreditCard,integrado,1,658.47,10196
2024-09,Pix,integrado,1,483.00,10196
2024-08,CreditCard,cancelado,1,573.00,10196
2024-08,Pix,cancelado,1,998.00,10196
2024-07,Pix,cancelado,1,491.41,10197
2024-09,Pix,cancelado,1,180.40,10197
2024-08,Pix,cancelado,1,169.22,10197
2024-07,Pix,cancelado,2,244.90,10198
2024-07,CreditCard,integrado,2,995.01,10198
2024-07,Pix,integrado,6,1782.87,10198
2024-09,CreditCard,recusado_por_risco,1,626.36,10199
2024-08,CreditCard,recusado_por_risco,1,243.65,10199
2024-09,Pix,cancelado,2,1.90,10199
2024-09,CreditCard,integrado,1,219.90,10199
2024-07,Pix,cancelado,1,206.91,10199
2024-08,CreditCard,cancelado,1,229.90,10199
2024-08,Pix,cancelado,1,83.66,10200
2024-07,CreditCard,recusado_por_risco,1,46.44,10201
2024-07,Pix,integrado,1,180.40,10202
2024-07,Pix,integrado,4,1509.80,10203
2024-07,Pix,cancelado,7,2329.90,10203
2024-07,CreditCard,cancelado,3,1250.00,10203
2024-07,Pix,cancelado,8,2130.27,10204
2024-07,CreditCard,cancelado,5,1221.32,10204
2024-08,Pix,integrado,1,188.41,10204
2024-07,CreditCard,recusado_por_risco,1,249.25,10204
2024-07,CreditCard,integrado,1,41.65,10205
2024-08,CreditCard,integrado,1,178.40,10205
2024-07,Pix,cancelado,2,480.90,10205
2024-07,Boleto,integrado,1,106.23,10205
2024-09,CreditCard,integrado,8,830.25,10206
2024-08,CreditCard,integrado,1,79.90,10206
2024-09,Pix,cancelado,1,79.90,10206
2024-07,CreditCard,cancelado,6,759.90,10207
2024-07,Pix,cancelado,1,288.76,10207
2024-07,Pix,cancelado,6,2406.40,10208
2024-07,Pix,integrado,2,0.20,10208
2024-07,CreditCard,cancelado,2,999.80,10208
2024-07,CreditCard,integrado,2,1291.56,10209
2024-07,CreditCard,cancelado,3,1483.69,10209
2024-09,Pix,integrado,1,161.40,10210
2024-07,Pix,integrado,3,264.12,10211
2024-08,CreditCard,integrado,1,414.39,10212
2024-07,CreditCard,cancelado,2,534.00,10212
2024-07,CreditCard,recusado_por_risco,2,3538.05,10213
2024-07,CreditCard,cancelado,2,2498.90,10213
2024-07,Pix,cancelado,3,4073.68,10214
2024-07,CreditCard,cancelado,1,208.66,10214
2024-08,Pix,cancelado,1,237.40,10214
2024-07,CreditCard,cancelado,9,2861.91,10215
2024-07,Pix,cancelado,3,542.50,10216
2024-08,Pix,cancelado,2,195.00,10216
2024-08,CreditCard,integrado,2,275.80,10217
2024-08,Pix,cancelado,1,137.90,10217
2024-08,Pix,integrado,1,137.90,10217
2024-08,Boleto,integrado,1,137.90,10217
2024-09,Pix,cancelado,1,9.50,10218
2024-08,Pix,integrado,1,697.09,10219
2024-08,CreditCard,integrado,1,311.38,10220
2024-07,CreditCard,integrado,1,391.95,10220
2024-09,Pix,cancelado,5,807.00,10221
2024-07,Pix,cancelado,1,246.90,10221
2024-08,Pix,cancelado,3,470.61,10221
2024-09,Pix,integrado,1,180.40,10221
2024-08,Pix,integrado,1,265.81,10221
2024-08,CreditCard,integrado,3,399.60,10222
2024-09,CreditCard,integrado,1,480.75,10222
2024-08,CreditCard,cancelado,2,199.80,10222
2024-09,CreditCard,cancelado,1,292.52,10222
2024-08,Pix,integrado,1,73.85,10223
2024-08,CreditCard,integrado,6,1964.88,10224
2024-07,CreditCard,integrado,2,370.89,10224
2024-09,CreditCard,integrado,2,516.81,10224
2024-07,Pix,integrado,2,479.40,10224
2024-08,CreditCard,cancelado,1,5.00,10224
2024-09,Pix,integrado,1,244.75,10224
2024-09,Pix,cancelado,1,169.10,10224
2024-09,CreditCard,cancelado,1,710.94,10224
2024-08,Pix,integrado,2,456.16,10224
2024-07,Pix,integrado,1,237.40,10225
2024-08,Pix,cancelado,1,184.20,10225
2024-07,Pix,integrado,1,5.00,10226
2024-07,Pix,cancelado,3,98.80,10226
2024-07,CreditCard,recusado_por_risco,1,265.10,10227
2024-07,Pix,cancelado,3,620.00,10227
2024-07,Pix,integrado,1,1.00,10227
2024-07,Boleto,integrado,1,279.90,10228
2024-07,Pix,integrado,1,39.90,10228
2024-07,CreditCard,recusado_por_risco,2,1042.94,10229
2024-07,CreditCard,cancelado,4,1799.98,10229
2024-07,Pix,cancelado,1,127.00,10230
2024-08,Pix,cancelado,1,341.91,10230
2024-07,CreditCard,integrado,1,132.91,10231
2024-08,CreditCard,integrado,2,339.80,10231
2024-07,Pix,integrado,1,139.90,10231
2024-08,Pix,cancelado,2,289.30,10231
2024-07,Pix,cancelado,1,276.78,10232
2024-07,Pix,integrado,1,4.50,10232
2024-07,CreditCard,recusado_por_risco,1,1244.54,10233
2024-08,CreditCard,integrado,1,242.42,10234
2024-07,Pix,cancelado,1,79.90,10235
2024-08,Pix,integrado,2,87.40,10236
2024-07,Pix,integrado,1,39.38,10236
2024-07,Pix,cancelado,8,854.56,10236
2024-08,Pix,cancelado,13,2591.11,10236
2024-09,Pix,cancelado,1,413.60,10236
2024-09,Pix,cancelado,11,1338.70,10237
2024-09,CreditCard,cancelado,2,313.94,10237
2024-09,CreditCard,cancelado,2,384.08,10238
2024-09,CreditCard,integrado,1,124.90,10238
2024-09,CreditCard,cancelado,10,26553.56,10239
2024-09,CreditCard,cancelado,8,847.48,10240
2024-09,Pix,cancelado,2,515.84,10240
2024-09,Pix,cancelado,6,573.50,10241
2024-07,Pix,cancelado,1,218.40,10241
2024-09,CreditCard,cancelado,1,105.93,10241
2024-09,CreditCard,cancelado,5,3404.89,10242
2024-09,CreditCard,recusado_por_risco,1,199.99,10243
2024-09,Pix,cancelado,5,1459.84,10243
2024-09,Pix,integrado,3,1724.37,10244
2024-09,CreditCard,cancelado,2,1259.80,10244
2024-09,CreditCard,integrado,3,2338.70,10244
2024-09,CreditCard,cancelado,2,14800.00,10245
2024-09,Boleto,integrado,1,1750.00,10245
2024-09,Pix,cancelado,2,145.49,10246
2024-07,CreditCard,cancelado,1,231.54,10247
2024-08,CreditCard,cancelado,1,55.00,10247
2024-07,Pix,cancelado,2,683.98,10248
2024-08,Pix,cancelado,1,151.06,10248
2024-07,CreditCard,integrado,1,299.99,10248
2024-08,Pix,integrado,1,42.75,10248
2024-09,Pix,cancelado,1,131.07,10248
2024-07,Pix,cancelado,1,890.90,10249
2024-08,Pix,cancelado,1,183.21,10249
2024-07,Pix,cancelado,1,590.90,10250
2024-07,Pix,cancelado,1,27.39,10251
2024-08,Pix,cancelado,1,49.00,10252
2024-07,CreditCard,cancelado,3,700.00,10253
2024-07,Pix,cancelado,1,497.00,10253
2024-07,CreditCard,recusado_por_risco,1,150.00,10253
2024-07,Pix,integrado,1,66.40,10254
2024-08,Pix,cancelado,1,94.90,10254
2024-07,Pix,cancelado,1,67.00,10255
2024-09,Pix,cancelado,9,1672.30,10255
2024-09,Pix,integrado,2,449.68,10256
2024-09,CreditCard,integrado,3,949.52,10256
2024-07,CreditCard,integrado,1,141.21,10256
2024-08,CreditCard,cancelado,2,329.91,10256
2024-08,Pix,cancelado,3,431.65,10256
2024-08,CreditCard,integrado,6,1107.02,10256
2024-07,Pix,cancelado,3,397.20,10256
2024-08,Pix,integrado,17,2381.75,10256
2024-09,CreditCard,cancelado,7,1467.63,10256
2024-07,CreditCard,cancelado,1,106.33,10256
2024-09,Pix,cancelado,2,327.71,10256
2024-07,Pix,cancelado,1,126.72,10257
2024-07,Pix,integrado,1,174.59,10258
2024-08,CreditCard,cancelado,3,756.13,10258
2024-07,Pix,integrado,1,25.00,10259
2024-07,CreditCard,cancelado,2,298.00,10260
2024-07,CreditCard,recusado_por_risco,1,168.58,10260
2024-08,CreditCard,integrado,1,43.00,10261
2024-07,Pix,cancelado,4,274.60,10262
2024-07,Pix,integrado,1,5.00,10263
2024-07,CreditCard,cancelado,4,1188.00,10264
2024-07,Pix,integrado,2,386.03,10264
2024-07,CreditCard,integrado,8,2580.93,10264
2024-07,Pix,integrado,5,63.68,10265
2024-08,Pix,cancelado,1,9.95,10265
2024-08,Pix,integrado,1,1.99,10265
2024-07,Pix,integrado,2,14.02,10266
2024-07,Pix,cancelado,3,7004.02,10266
2024-07,CreditCard,integrado,1,7.02,10266
2024-07,CreditCard,cancelado,4,1714.70,10267
2024-09,CreditCard,cancelado,5,1580.57,10267
2024-07,CreditCard,recusado_por_risco,2,525.03,10267
2024-09,CreditCard,recusado_por_risco,2,332.97,10267
2024-08,CreditCard,cancelado,19,12083.23,10267
2024-07,CreditCard,integrado,1,63.98,10267
2024-08,CreditCard,integrado,1,33.99,10267
2024-08,CreditCard,recusado_por_risco,1,415.75,10267
2024-07,Pix,cancelado,3,540.00,10268
2024-07,Pix,integrado,1,1997.90,10269
2024-07,CreditCard,recusado_por_risco,2,2349.87,10269
2024-07,CreditCard,integrado,6,8698.72,10269
2024-08,CreditCard,integrado,1,2929.27,10269
2024-07,CreditCard,cancelado,9,9800.00,10269
2024-07,Pix,cancelado,1,1997.90,10269
2024-07,CreditCard,cancelado,4,1290.90,10270
2024-07,Boleto,integrado,4,1005.00,10270
2024-07,CreditCard,cancelado,3,383.70,10271
2024-07,Pix,cancelado,10,1937.80,10271
2024-07,Boleto,integrado,1,127.90,10271
2024-07,CreditCard,integrado,2,255.80,10271
2024-07,Pix,cancelado,1,256.41,10272
2024-07,CreditCard,integrado,2,509.70,10272
2024-07,Pix,integrado,1,892.62,10272
2024-08,Pix,integrado,2,436.21,10272
2024-07,Pix,cancelado,1,256.41,10273
2024-07,CreditCard,integrado,5,651.40,10274
2024-07,CreditCard,recusado_por_risco,1,376.44,10274
2024-08,CreditCard,cancelado,5,908.30,10274
2024-07,CreditCard,cancelado,7,2194.74,10274
2024-08,CreditCard,integrado,3,361.40,10274
2024-08,Pix,integrado,3,357.22,10275
2024-07,CreditCard,recusado_por_risco,1,129.90,10275
2024-08,Pix,cancelado,1,69.90,10275
2024-07,Pix,cancelado,9,7490.27,10276
2024-08,Pix,cancelado,3,330.00,10276
2024-07,CreditCard,integrado,1,46.44,10277
2024-07,CreditCard,cancelado,6,2444.21,10277
2024-07,CreditCard,recusado_por_risco,1,651.26,10277
2024-08,CreditCard,cancelado,1,768.00,10278
2024-07,CreditCard,cancelado,6,6536.00,10278
2024-07,CreditCard,recusado_por_risco,1,1067.07,10279
2024-07,CreditCard,cancelado,5,4411.00,10279
2024-07,CreditCard,integrado,1,911.91,10279
2024-08,CreditCard,cancelado,3,209.70,10280
2024-07,CreditCard,cancelado,2,215.98,10280
2024-07,Pix,cancelado,2,291.00,10281
2024-08,Pix,cancelado,3,396.80,10281
2024-08,CreditCard,integrado,1,147.00,10282
2024-07,Pix,cancelado,1,141.55,10282
2024-08,Pix,cancelado,1,139.65,10282
2024-08,Pix,integrado,1,139.65,10282
2024-09,Pix,cancelado,1,141.55,10282
2024-07,Pix,cancelado,8,1100.92,10283
2024-07,CreditCard,integrado,7,1839.01,10284
2024-07,CreditCard,cancelado,2,408.62,10284
2024-07,Pix,integrado,3,561.71,10284
2024-08,Pix,cancelado,1,179.90,10284
2024-07,Pix,cancelado,10,2140.00,10284
2024-08,CreditCard,integrado,1,250.74,10284
2024-07,CreditCard,integrado,1,3750.02,10285
2024-08,CreditCard,cancelado,1,2758.68,10285
2024-09,CreditCard,recusado_por_risco,2,6604.03,10285
2024-07,CreditCard,cancelado,2,16318.32,10285
2024-08,Pix,integrado,2,3397.41,10285
2024-09,CreditCard,cancelado,1,1943.90,10285
2024-08,Pix,cancelado,1,168.47,10286
2024-07,Pix,cancelado,1,163.90,10287
2024-07,CreditCard,integrado,1,109.90,10287
2024-07,Pix,cancelado,4,348.00,10288
2024-08,Pix,cancelado,9,1077.11,10288
2024-08,CreditCard,cancelado,1,116.90,10288
2024-08,Pix,integrado,1,0.95,10289
2024-09,Pix,cancelado,2,316.99,10289
2024-08,Pix,cancelado,2,207.10,10289
2024-07,Pix,cancelado,1,1229.30,10290
2024-08,CreditCard,integrado,1,149.90,10291
2024-07,Pix,cancelado,2,1550.06,10292
2024-08,Pix,integrado,1,189.90,10293
2024-08,Pix,cancelado,1,314.35,10293
2024-09,CreditCard,cancelado,8,2444.23,10294
2024-07,Pix,integrado,1,75.90,10295
2024-09,Pix,integrado,1,75.90,10295
2024-07,CreditCard,integrado,1,88.47,10295
2024-07,CreditCard,cancelado,4,1440.96,10296
2024-07,CreditCard,recusado_por_risco,1,379.54,10296
2024-07,CreditCard,integrado,8,5415.81,10296
2024-07,CreditCard,integrado,1,200.14,10297
2024-07,Pix,integrado,2,398.89,10297
2024-08,Pix,cancelado,1,180.49,10297
2024-08,Pix,integrado,1,360.90,10297
2024-07,Pix,cancelado,1,104.49,10298
2024-07,Pix,integrado,1,35.05,10298
2024-07,Pix,cancelado,3,758.75,10299
2024-07,Pix,cancelado,4,1149.01,10300
2024-07,Pix,integrado,2,163.87,10301
2024-07,CreditCard,recusado_por_risco,1,404.86,10301
2024-08,CreditCard,recusado_por_risco,1,79.90,10301
2024-07,Pix,cancelado,6,1112.54,10301
2024-08,Boleto,integrado,1,84.90,10301
2024-07,CreditCard,cancelado,7,1912.66,10301
2024-07,,cancelado,1,3.59,10301
2024-08,Pix,cancelado,7,478.26,10301
2024-08,Pix,integrado,2,123.30,10301
2024-07,Pix,integrado,2,154.00,10302
2024-07,Pix,cancelado,5,435.00,10302
2024-08,CreditCard,cancelado,1,87.00,10302
2024-07,CreditCard,integrado,2,177.81,10302
2024-08,Pix,cancelado,5,435.00,10302
2024-07,CreditCard,cancelado,1,87.00,10302
2024-08,Pix,integrado,1,87.00,10302
2024-07,Pix,cancelado,3,30.46,10303
2024-07,Pix,integrado,2,72.51,10303
2024-07,Pix,cancelado,3,738.85,10304
2024-09,Pix,cancelado,2,215.55,10304
2024-09,Pix,integrado,1,7500.00,10305
2024-07,Pix,integrado,1,3000.00,10305
2024-08,Pix,integrado,1,6000.00,10305
2024-08,Pix,cancelado,5,903.60,10306
2024-07,Pix,cancelado,1,156.00,10306
2024-07,Pix,integrado,4,20.00,10307
2024-09,Pix,cancelado,5,710.80,10308
2024-07,Pix,integrado,5,18.05,10308
2024-07,Pix,cancelado,3,395.10,10308
2024-07,Pix,cancelado,1,117.90,10309
2024-08,CreditCard,integrado,1,66.40,10310
2024-07,Pix,cancelado,1,80.75,10310
2024-08,Pix,integrado,1,66.40,10310
2024-09,Pix,integrado,1,0.09,10311
2024-08,,cancelado,1,1.00,10312
2024-07,CreditCard,cancelado,2,18000.00,10313
2024-07,Pix,cancelado,2,322.81,10314
2024-07,CreditCard,integrado,1,165.89,10315
2024-07,Pix,integrado,4,542.62,10316
2024-08,Pix,cancelado,1,92.15,10316
2024-07,CreditCard,cancelado,1,128.15,10316
2024-07,CreditCard,integrado,1,87.90,10316
2024-07,CreditCard,recusado_por_risco,1,555.22,10316
2024-08,Pix,integrado,1,83.50,10316
2024-07,Pix,integrado,1,1.00,10317
2024-07,CreditCard,integrado,3,17.00,10317
2024-08,CreditCard,integrado,2,922.97,10317
2024-09,CreditCard,integrado,6,425.18,10317
2024-07,,cancelado,1,1.00,10317
2024-09,CreditCard,cancelado,1,44.90,10317
2024-07,Pix,cancelado,3,176.90,10318
2024-08,Pix,cancelado,8,629.76,10318
2024-07,Pix,cancelado,2,549.73,10319
2024-07,CreditCard,integrado,2,334.76,10319
2024-07,CreditCard,cancelado,1,126.10,10319
2024-08,Pix,cancelado,1,111.59,10319
2024-07,CreditCard,cancelado,3,1434.96,10320
2024-09,Pix,cancelado,3,484.20,10321
2024-07,CreditCard,integrado,2,113.34,10322
2024-07,Pix,cancelado,1,152.91,10322
2024-07,Pix,integrado,1,5.00,10323
2024-07,Pix,cancelado,1,61.75,10324
2024-08,Pix,integrado,1,26.51,10324
2024-08,Pix,cancelado,1,26.51,10324
2024-08,Pix,cancelado,1,79.90,10325
2024-07,Pix,cancelado,2,199.90,10325
2024-07,Pix,integrado,1,119.80,10326
2024-07,Pix,integrado,1,143.10,10327
2024-07,CreditCard,integrado,2,546.00,10328
2024-09,CreditCard,integrado,3,1090.89,10328
2024-08,CreditCard,cancelado,1,348.00,10328
2024-09,Pix,integrado,1,216.00,10328
2024-08,CreditCard,integrado,1,89.90,10329
2024-07,Pix,cancelado,5,1826.55,10330
2024-07,Pix,integrado,1,369.00,10330
2024-09,Pix,cancelado,1,185.50,10331
2024-07,Pix,cancelado,2,315.07,10331
2024-07,Pix,cancelado,1,229.90,10332
2024-09,CreditCard,integrado,1,237.90,10332
2024-09,Pix,cancelado,1,226.00,10332
2024-08,Pix,integrado,6,1041.28,10333
2024-08,Pix,cancelado,4,703.28,10333
2024-08,Boleto,integrado,1,182.64,10333
2024-07,Pix,cancelado,10,3439.00,10333
2024-08,CreditCard,cancelado,1,184.46,10333
2024-08,Pix,integrado,1,5.00,10334
2024-09,CreditCard,cancelado,2,473.89,10335
2024-07,CreditCard,cancelado,4,908.00,10335
2024-07,Pix,cancelado,1,0.06,10336
2024-08,Pix,integrado,1,7.00,10337
2024-07,CreditCard,cancelado,3,400.32,10338
2024-07,Pix,cancelado,3,384.72,10338
2024-07,CreditCard,integrado,3,414.25,10338
2024-07,Pix,integrado,1,89.91,10338
2024-07,CreditCard,recusado_por_risco,1,10.00,10339
2024-07,CreditCard,integrado,8,1765.71,10340
2024-07,CreditCard,cancelado,1,253.99,10340
2024-07,Pix,cancelado,2,482.58,10340
2024-07,Pix,cancelado,1,71.80,10341
2024-09,Pix,cancelado,3,218.40,10341
2024-08,Pix,integrado,2,146.60,10341
2024-09,CreditCard,integrado,1,78.17,10341
2024-08,CreditCard,integrado,1,71.80,10341
2024-09,Pix,integrado,1,74.80,10341
2024-07,Pix,cancelado,6,284.40,10342
2024-08,Pix,integrado,1,284.90,10342
2024-08,Pix,cancelado,1,75.90,10342
2024-08,CreditCard,recusado_por_risco,1,114.81,10343
2024-07,CreditCard,integrado,1,264.99,10343
2024-09,CreditCard,integrado,1,219.04,10343
2024-08,CreditCard,cancelado,1,244.97,10343
2024-09,CreditCard,cancelado,4,580.00,10344
2024-08,Pix,cancelado,1,138.60,10344
2024-07,CreditCard,integrado,1,399.42,10345
2024-07,Pix,integrado,1,327.75,10345
2024-08,Pix,cancelado,3,659.78,10346
2024-08,Pix,integrado,1,85.69,10346
2024-07,Pix,cancelado,3,10.32,10347
2024-08,CreditCard,cancelado,2,50.70,10348
2024-07,CreditCard,cancelado,1,19.90,10348
2024-08,CreditCard,integrado,12,311.10,10348
2024-09,Pix,integrado,2,47.21,10348
2024-09,CreditCard,integrado,11,394.66,10348
2024-07,CreditCard,integrado,5,109.48,10348
2024-09,Pix,cancelado,1,37.90,10348
2024-08,CreditCard,recusado_por_risco,1,28.40,10348
2024-07,Pix,integrado,1,1.00,10349
2024-07,Pix,integrado,2,578.50,10350
2024-07,CreditCard,integrado,1,179.90,10350
2024-08,CreditCard,integrado,1,140.17,10351
2024-08,CreditCard,cancelado,1,140.17,10351
2024-08,Pix,cancelado,1,2576.40,10351
2024-08,Pix,integrado,2,550.80,10352
2024-07,Pix,cancelado,1,275.40,10352
2024-09,CreditCard,integrado,1,246.90,10352
2024-08,Pix,cancelado,1,275.40,10352
2024-08,CreditCard,integrado,1,467.82,10352
2024-08,CreditCard,integrado,2,83.19,10353
2024-07,Pix,cancelado,1,32.31,10353
2024-07,CreditCard,cancelado,1,34.10,10353
2024-08,Pix,cancelado,1,494.91,10353
2024-07,Pix,cancelado,2,419.97,10354
2024-08,Pix,integrado,3,387.97,10354
2024-08,CreditCard,recusado_por_risco,1,89.99,10354
2024-08,Pix,cancelado,6,533.94,10354
2024-07,CreditCard,integrado,1,99.99,10354
2024-08,CreditCard,integrado,1,79.19,10354
2024-07,Pix,integrado,2,2.00,10355
2024-08,CreditCard,cancelado,1,39.90,10356
2024-07,CreditCard,recusado_por_risco,1,9.90,10356
2024-09,CreditCard,cancelado,4,631.24,10356
2024-08,,cancelado,1,1.19,10356
2024-08,Pix,integrado,1,5.99,10356
2024-08,Pix,integrado,4,323.03,10357
2024-07,Pix,integrado,2,197.82,10357
2024-07,Pix,cancelado,2,199.80,10357
2024-08,CreditCard,cancelado,2,450.65,10358
2024-07,CreditCard,cancelado,1,327.22,10359
2024-08,Pix,cancelado,2,704.21,10360
2024-07,Pix,cancelado,2,467.00,10360
2024-07,Pix,cancelado,2,259.80,10361
2024-07,Pix,cancelado,1,237.00,10362
2024-08,Pix,cancelado,2,466.89,10362
2024-08,Pix,integrado,1,191.09,10362
2024-07,Pix,cancelado,1,407.12,10363
2024-08,Pix,cancelado,1,49.99,10363
2024-07,Pix,cancelado,2,269.60,10364
2024-09,CreditCard,cancelado,2,395.24,10364
2024-08,CreditCard,integrado,1,514.90,10364
2024-07,Pix,integrado,1,134.80,10364
2024-07,CreditCard,cancelado,3,552.93,10364
2024-07,Pix,cancelado,1,5.00,10365
2024-08,CreditCard,integrado,2,205.83,10365
2024-09,CreditCard,integrado,8,888.82,10365
2024-09,CreditCard,cancelado,1,99.90,10365
2024-08,CreditCard,cancelado,1,105.93,10365
2024-09,CreditCard,recusado_por_risco,9,3179.41,10366
2024-08,CreditCard,integrado,83,35556.38,10366
2024-08,CreditCard,cancelado,28,9468.77,10366
2024-09,CreditCard,integrado,64,27412.75,10366
2024-07,CreditCard,integrado,3,1177.27,10366
2024-07,CreditCard,cancelado,4,1929.63,10366
2024-09,CreditCard,cancelado,28,15230.26,10366
2024-08,CreditCard,recusado_por_risco,4,974.83,10366
2024-08,,cancelado,1,0.00,10366
2024-09,Pix,integrado,1,951.24,10366
2024-09,Boleto,integrado,1,484.34,10366
2024-07,Pix,cancelado,1,534.00,10367
2024-08,Pix,cancelado,3,121.22,10368
2024-08,CreditCard,cancelado,3,565.16,10368
2024-08,CreditCard,recusado_por_risco,2,1320.88,10369
2024-07,,cancelado,3,3.00,10369
2024-07,CreditCard,integrado,2,15.00,10369
2024-08,CreditCard,cancelado,2,3369.40,10369
2024-07,CreditCard,integrado,1,41.75,10370
2024-09,Boleto,integrado,2,199.80,10371
2024-07,Boleto,integrado,3,396.80,10371
2024-09,CreditCard,cancelado,4,459.78,10371
2024-07,CreditCard,cancelado,9,899.10,10371
2024-07,CreditCard,integrado,10,1510.97,10371
2024-09,CreditCard,integrado,2,265.84,10371
2024-07,Pix,cancelado,1,99.90,10371
2024-07,Pix,integrado,1,297.00,10371
2024-09,Pix,integrado,4,937.25,10372
2024-07,Pix,integrado,1,100.21,10372
2024-08,CreditCard,integrado,2,214.01,10372
2024-09,CreditCard,integrado,1,297.90,10372
2024-07,Pix,cancelado,1,5.39,10372
2024-08,CreditCard,cancelado,2,2757.91,10373
2024-07,CreditCard,cancelado,51,976.59,10374
2024-07,CreditCard,integrado,14,4292.64,10374
2024-09,CreditCard,integrado,4,1026.50,10374
2024-08,CreditCard,integrado,8,2694.56,10374
2024-07,CreditCard,recusado_por_risco,1,15.00,10374
2024-08,CreditCard,cancelado,3,679.50,10374
2024-09,Pix,cancelado,1,209.46,10375
2024-07,Pix,cancelado,1,182.93,10376
2024-08,CreditCard,integrado,1,202.18,10376
2024-09,Pix,integrado,2,1912.43,10376
2024-07,Pix,integrado,3,1292.00,10376
2024-08,CreditCard,recusado_por_risco,2,3719.14,10376
2024-08,Pix,cancelado,2,2683.64,10376
2024-08,Pix,integrado,4,4484.13,10376
2024-08,Pix,cancelado,2,120.80,10377
2024-08,CreditCard,integrado,289,74063.03,10378
2024-08,CreditCard,cancelado,36,10057.65,10378
2024-09,Pix,integrado,391,92188.95,10378
2024-07,Pix,integrado,978,193765.80,10378
2024-07,Pix,cancelado,214,42176.20,10378
2024-08,Pix,cancelado,54,12585.60,10378
2024-07,CreditCard,integrado,610,131081.27,10378
2024-09,CreditCard,integrado,312,80779.42,10378
2024-09,Boleto,integrado,7,1709.00,10378
2024-09,Pix,cancelado,88,20482.95,10378
2024-08,Boleto,integrado,3,741.00,10378
2024-08,Pix,integrado,333,81126.20,10378
2024-07,Boleto,integrado,22,4522.00,10378
2024-07,CreditCard,cancelado,78,16321.37,10378
2024-09,CreditCard,cancelado,25,6214.03,10378
2024-09,CreditCard,recusado_por_risco,4,988.00,10378
2024-07,CreditCard,integrado,33,8991.51,10379
2024-09,CreditCard,integrado,27,6909.96,10379
2024-08,Pix,integrado,25,6395.90,10379
2024-07,CreditCard,cancelado,6,1521.87,10379
2024-07,Pix,integrado,49,10004.92,10379
2024-09,Pix,integrado,29,7915.29,10379
2024-08,Pix,cancelado,3,1605.71,10379
2024-08,CreditCard,integrado,28,6158.55,10379
2024-07,Pix,cancelado,9,2059.53,10379
2024-09,Pix,cancelado,4,1596.46,10379
2024-09,CreditCard,cancelado,1,125.91,10379
2024-08,CreditCard,cancelado,1,139.90,10379
2024-09,Boleto,integrado,1,269.91,10379
2024-07,Boleto,integrado,2,392.05,10379
2024-08,CreditCard,cancelado,14,3724.32,10380
2024-07,Pix,integrado,1,201.83,10380
2024-09,CreditCard,cancelado,30,9589.77,10380
2024-07,CreditCard,cancelado,41,10137.48,10380
2024-07,Pix,integrado,23,5480.21,10381
2024-07,Pix,cancelado,7,1274.60,10381
2024-08,Boleto,integrado,1,197.00,10381
2024-08,Pix,integrado,3,1152.35,10381
2024-07,CreditCard,integrado,18,5369.59,10381
2024-07,CreditCard,cancelado,3,1080.42,10381
2024-07,Boleto,integrado,6,1154.90,10381
2024-09,CreditCard,integrado,4,1400.26,10381
2024-09,Boleto,integrado,1,367.00,10381
2024-08,CreditCard,cancelado,41,7550.23,10382
2024-07,CreditCard,integrado,22,5377.89,10382
2024-08,CreditCard,integrado,103,20955.71,10382
2024-08,,cancelado,15,2106.98,10382
2024-08,CreditCard,recusado_por_risco,8,2554.31,10382
2024-07,Pix,cancelado,7,1037.11,10382
2024-09,Pix,cancelado,16,3146.48,10382
2024-07,,cancelado,2,825.22,10382
2024-09,CreditCard,cancelado,17,8655.24,10382
2024-09,CreditCard,integrado,64,12344.24,10382
2024-07,CreditCard,cancelado,10,3098.60,10382
2024-07,Pix,integrado,8,1340.43,10382
2024-09,Pix,integrado,52,9444.78,10382
2024-08,Pix,integrado,78,15228.81,10382
2024-09,,cancelado,19,1398.22,10382
2024-08,Pix,cancelado,22,3944.05,10382
2024-09,CreditCard,recusado_por_risco,5,1428.26,10382
2024-07,CreditCard,integrado,3,369.70,10383
2024-08,CreditCard,cancelado,1,263.40,10384
2024-07,Pix,cancelado,1,132.86,10384
2024-07,Pix,integrado,3,455.89,10384
2024-07,CreditCard,integrado,4,567.94,10384
2024-08,Pix,integrado,1,92.91,10384
2024-08,Pix,cancelado,1,92.91,10384
2024-09,CreditCard,cancelado,1,306.11,10384
2024-08,Pix,cancelado,5,1965.21,10385
2024-07,CreditCard,cancelado,20,8305.40,10385
2024-07,CreditCard,integrado,21,8224.05,10385
2024-08,Pix,integrado,12,4436.50,10385
2024-09,CreditCard,cancelado,11,4118.58,10385
2024-09,Pix,cancelado,7,2622.77,10385
2024-09,Pix,integrado,14,5289.91,10385
2024-07,Pix,cancelado,8,2704.01,10385
2024-08,Boleto,integrado,2,789.70,10385
2024-08,CreditCard,cancelado,10,4401.46,10385
2024-09,CreditCard,integrado,25,10540.16,10385
2024-07,Boleto,integrado,4,1247.60,10385
2024-09,Boleto,integrado,1,389.90,10385
